Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Visitable;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Plan Sin Aval;Arrienda al toque;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;76585;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128218;P;27.00;2.98;Otro;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525601?codigo_referido=;502-P;Lista para arrendar
Arriendo Normal;76586;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128219;P;27.00;2.98;Otro;0;OK;ESBT DR. YAZIGI llaves en candado OP 76569;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525602?codigo_referido=;503-P;Lista para arrendar
Arriendo Normal;76587;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128220;P;27.00;2.32;Otro;0;OK;ESBT DR. YAZIGI llaves en candado OP 76569;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525603?codigo_referido=;505-P;Lista para arrendar
Arriendo Normal;76593;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;2D2B;163;77;Si;425830.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128277;N;47.69;8.11;Edificio Retail;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525609?codigo_referido=;513-P;Lista para arrendar
Arriendo Normal;76595;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128330;P;32.44;2.32;Edificio Retail;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525611?codigo_referido=;601-P;Lista para arrendar
Arriendo Normal;76596;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128331;P;30.93;2.98;Inspector;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525612?codigo_referido=;603-P;Lista para arrendar
Arriendo Normal;76603;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128221;P;27.00;2.98;Inspector;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525619?codigo_referido=;702-P;Lista para arrendar
Arriendo Normal;76604;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128222;P;27.00;2.98;Edificio Retail;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525620?codigo_referido=;703-P;Lista para arrendar
Arriendo Normal;76605;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128223;P;27.00;2.98;Inspector;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525621?codigo_referido=;704-P;Lista para arrendar
Arriendo Normal;76611;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;2D2B;173;;Si;416130.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128284;N;47.69;8.11;Ofic. Santa Lucía;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525627?codigo_referido=;713-P;Lista para arrendar
Arriendo Normal;76613;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128334;P;28.00;2.32;;0;NOK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525629?codigo_referido=;801-P;Lista para arrendar
Arriendo Normal;76615;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128226;P;27.00;2.98;Edificio Retail;0;NOK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525631?codigo_referido=;803-P;Lista para arrendar
Arriendo Normal;76616;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128227;P;27.00;2.98;Edificio Retail;0;NOK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525632?codigo_referido=;804-P;Lista para arrendar
Arriendo Normal;76624;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128229;P;27.00;2.98;Otro;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525640?codigo_referido=;902-P;Lista para arrendar
Arriendo Especial;76625;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128232;P;27.00;2.98;Otro;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525641?codigo_referido=;903-P;Lista para arrendar
Arriendo Especial;76626;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;128233;P;27.00;2.98;Otro;0;OK;ESBT DR. YAZIGI;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/525642?codigo_referido=;904-P;Lista para arrendar
Arriendo Normal;82800;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;2D2B;;;Si;410000.00;25000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131318;O;47.61;8.11;;1765;OK;VR;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/534388?codigo_referido=;1008-N;Lista para arrendar
Arriendo Especial;82887;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;2D2B;185;49;Si;450000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131454;O;0.00;0.00;;1266;OK;ABRISOR;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/534547?codigo_referido=;1410-N;Lista para arrendar
Arriendo Normal;82931;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;1D1B;;;No;290000.00;15000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131518;N;28.00;2.00;;907;OK;;;;Si;;1301-N;Esperando check-in
Arriendo Normal;82932;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;1D1B;;;Si;290000.00;15000.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131519;N;28.00;2.00;;1795;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/534634?codigo_referido=;1305-N;Lista para arrendar
Arriendo Normal;83007;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131789;P;30.93;2.98;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/534759?codigo_referido=;1204-P;Lista para arrendar
Arriendo Normal;83008;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131790;P;32.44;2.32;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/534760?codigo_referido=;1005-P;Lista para arrendar
Arriendo Normal;83009;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;No;270630.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131791;P;27.00;2.32;;0;OK;;;;Si;;1001-P;Esperando check-in
Arriendo Normal;83159;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;Estudio;;;Si;320000.00;0.00;12;0;0.00;0;1;0;No;1;3.00;1;0;131998;N;0.00;0.00;;2154;OK;ASSY;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/535046?codigo_referido=;702-N;Lista para arrendar
Arriendo Normal;83266;Av. Independencia 4253;Conchalí;Conjunto Dr. Yazigi;0;30;1D1B;;91;Si;310000.00;15000.00;12;0;0.00;0;1;0;No;3;3.00;1;0;148527;P;0.00;0.00;;1223;OK;;;;No;https://www.assetplan.cl/arriendo/departamento/conchali/conjunto-dr-yazigi/3665/retail/535251?codigo_referido=;1207-P;Lista para arrendar
Arriendo Especial;82163;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;5;14;Si;360000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;130560;O;30.00;5.00;;482;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/533411?codigo_referido=;410;Lista para arrendar
Arriendo Especial;82164;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;15;Si;310000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;130561;P;25.00;3.00;;290;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/533414?codigo_referido=;517;Lista para arrendar
Arriendo Especial;82165;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;2D1B;29;50;Si;410000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;130562;O;47.25;3.10;;205;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/533416?codigo_referido=;415;Lista para arrendar
Arriendo Especial;82292;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;;Si;390000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;130707;SP;27.38;2.74;;2144;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/533625?codigo_referido=;113;Lista para arrendar
Arriendo Especial;82678;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;19;Si;350000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131145;O;29.00;2.00;;2871;OK;;;;No;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/534168?codigo_referido=;212;Re-acondicionamiento
Arriendo Especial;82679;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;20;Si;350000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131146;NP;29.00;2.00;;2810;OK;;;;No;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/534170?codigo_referido=;213;Re-acondicionamiento
Arriendo Especial;82680;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;21;Si;350000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131147;SP;29.00;2.00;;2729;OK;;;;No;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/534172?codigo_referido=;301;Re-acondicionamiento
Arriendo Especial;82993;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;;Si;320000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;131773;O;0.00;0.00;;1149;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/534730?codigo_referido=;807;Lista para arrendar
Arriendo Especial;83244;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;;Si;310000.00;0.00;12;0;0.00;0;1;0;No;3;3.00;1;0;132109;SP;29.84;2.82;;2035;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/535201?codigo_referido=;119;Lista para arrendar
Arriendo Normal;83322;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;2D1B;38;;Si;0.00;0.00;12;0;0.00;0;1;0;No;1;3.00;1;0;148634;SO;47.25;3.10;;1450;OK;;;;Si;;305;Lista para arrendar
Arriendo Normal;83323;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;;Si;0.00;0.00;12;0;0.00;0;1;0;No;1;3.00;1;0;148635;NP;0.00;0.00;;2133;OK;;;;Si;;512;Lista para arrendar
Arriendo Normal;83355;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;;Si;320000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;148702;O;30.00;2.00;;1444;NOK;;;;Si;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/535494?codigo_referido=;202;Lista para arrendar
Arriendo Normal;83368;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;10;22;Si;360000.00;0.00;12;0;50.00;1;1;0;No;3;3.00;1;0;148715;P;28.00;2.00;;1964;NOK;;;;No;https://www.assetplan.cl/arriendo/departamento/conchali/aviador-acevedo/4101/retail/535517?codigo_referido=;302;Lista para arrendar
Arriendo Normal;83371;Aviador Acevedo 1723;Conchalí;Aviador Acevedo;0;30;1D1B;;;Si;0.00;0.00;12;0;0.00;0;1;0;No;3;3.00;1;0;148718;P;30.00;3.00;;2403;OK;;;;Si;;317;Lista para arrendar
Arriendo Normal;AMGD106;Gral Amengual 102;Estación Central;Amengual;1;30;2D2B (4C);;;Si;390000.00;109000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10553;P;47.07;3.14;;0;OK;SC 18/02/23;;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/2-dormitorios?unit_id=225402&codigo_referido=;106;Lista para arrendar
Arriendo Normal;AMGD303;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;No;310000.00;75000.00;3;6;0.00;0;1;0;No;3;3.00;0;0;10569;O;31.94;1.57;;0;OK;NO TOMAR SE USARÁ INTERNAMENTE. AR 18-08-23;2024-10-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225418&codigo_referido=;303;Re-acondicionamiento
Arriendo Normal;AMGD306;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;Si;305000.00;76000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10572;P;31.92;2.37;;0;OK;;2026-07-23;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225421&codigo_referido=;306;Lista para arrendar
Arriendo Normal;AMGD808;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;Si;315000.00;75000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10644;P;31.92;1.60;;0;OK;;2025-12-16;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225493&codigo_referido=;808;Lista para arrendar
Arriendo Normal;AMGD812;Gral Amengual 102;Estación Central;Amengual;1;30;Estudio;;;No;276000.00;60000.00;3;6;0.00;0;1;0;No;3;3.00;0;0;10648;N;25.95;1.50;;0;OK;CB;2026-08-23;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/estudio?unit_id=225497&codigo_referido=;812;Re-acondicionamiento
Arriendo Normal;AMGD911;Gral Amengual 102;Estación Central;Amengual;1;30;Estudio;;;No;277000.00;60000.00;3;6;0.00;0;1;0;No;3;3.00;0;0;10661;N;25.95;1.54;Edificio Multifamily;0;OK;;2025-05-26;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/estudio?unit_id=225510&codigo_referido=;911;Re-acondicionamiento
Arriendo Normal;AMGD1307;Gral Amengual 102;Estación Central;Amengual;1;30;2D2B (4C);;;No;383000.00;107000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10713;P;46.66;1.46;;0;OK;;2022-09-06;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/2-dormitorios?unit_id=225562&codigo_referido=;1307;Re-acondicionamiento
Arriendo Normal;AMGD1414;Gral Amengual 102;Estación Central;Amengual;1;30;2D1B (3C);;;Si;367000.00;94000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10734;S;40.86;2.70;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/2-dormitorios?unit_id=225583&codigo_referido=;1414;Lista para arrendar
Arriendo Normal;AMGD1506;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;No;310000.00;75000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10739;P;31.92;1.55;;0;OK;Piloto;2025-05-26;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225589&codigo_referido=;1506;Re-acondicionamiento
Arriendo Normal;AMGD1512;Gral Amengual 102;Estación Central;Amengual;1;30;Estudio;;;No;277000.00;60000.00;3;6;0.00;0;1;0;No;3;3.00;0;0;10545;N;25.95;1.50;;0;OK;Piloto;2024-10-15;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/estudio?unit_id=225595&codigo_referido=;1512;Re-acondicionamiento
Arriendo Normal;AMGD1513;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;Si;310000.00;76000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10544;N;32.72;1.56;;0;OK;;2026-08-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225596&codigo_referido=;1513;Lista para arrendar
Arriendo Normal;AMGD1611;Gral Amengual 102;Estación Central;Amengual;1;30;Estudio;;;Si;277000.00;60000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10755;N;25.95;1.54;;0;OK;;2026-08-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/estudio?unit_id=225608&codigo_referido=;1611;Lista para arrendar
Arriendo Normal;AMGD1713;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;No;310000.00;76000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10771;N;32.72;1.56;;0;OK;;2022-02-08;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225624&codigo_referido=;1713;Re-acondicionamiento
Arriendo Normal;AMGD1814;Gral Amengual 102;Estación Central;Amengual;1;30;2D1B (3C);;;Si;368000.00;94000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10786;S;40.86;2.70;;0;OK;MG: Requiere presentar renta tanto titular como aval renta;1996-02-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/2-dormitorios?unit_id=225639&codigo_referido=;1814;Lista para arrendar
Arriendo Normal;AMGD1902;Gral Amengual 102;Estación Central;Amengual;1;30;1D1B;;;No;310000.00;75000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10788;O;31.94;1.61;;0;OK;MG: Requiere presentar renta tanto titular como aval renta;2025-07-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/1-dormitorio?unit_id=225641&codigo_referido=;1902;Re-acondicionamiento
Arriendo Normal;AMGD2001;Gral Amengual 102;Estación Central;Amengual;1;30;2D2B (4C);;;Si;386000.00;108000.00;3;12;50.00;2;1;0;No;3;3.00;0;0;10801;O;47.27;1.47;;0;OK;;2026-07-31;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/2-dormitorios?unit_id=225654&codigo_referido=;2001;Lista para arrendar
Arriendo Normal;AMGD2014;Gral Amengual 102;Estación Central;Amengual;1;30;2D1B (3C);;;No;368000.00;94000.00;3;6;0.00;0;1;0;No;3;3.00;0;0;10814;S;40.86;2.70;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/amengual/745/2-dormitorios?unit_id=225667&codigo_referido=;2014;Re-acondicionamiento
Arriendo Normal;APKD810;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;2D2B;;;Si;390000.00;98000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13271;NP;46.51;2.86;;0;OK;;2025-03-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/2-dormitorios?unit_id=326525&codigo_referido=;810;Lista para arrendar
Arriendo Normal;APKD1011;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;2D2B;;;Si;419000.00;125000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;12234;N;58.91;4.43;;0;OK;Posiblemente residente del 2710;2026-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/2-dormitorios?unit_id=326550&codigo_referido=;1011;Lista para arrendar
Arriendo Normal;APKD1607;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;2D1B (3C);;;Si;361000.00;90000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;12332;SP;42.56;2.31;;0;OK;;2026-08-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/2-dormitorios?unit_id=326614&codigo_referido=;1607;Lista para arrendar
Arriendo Normal;APKD1608;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;1D1B;;;Si;300000.00;65000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;12333;NP;30.93;2.15;;0;OK;;2026-03-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/1-dormitorio?unit_id=326615&codigo_referido=;1608;Lista para arrendar
Arriendo Normal;APKD1708;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;1D1B;;;Si;299990.00;65000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;12778;NP;30.93;2.15;Edificio Multifamily;0;OK;01-04-2025 NO USAR SE TOMARA PARA CAMBIO MVG (IZ);2025-04-03;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/1-dormitorio?unit_id=326625&codigo_referido=;1708;Lista para arrendar
Arriendo Normal;APKD2207;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;2D1B (3C);;;Si;361000.00;90000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13236;SP;42.56;2.31;;0;OK;;2026-02-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/2-dormitorios?unit_id=326674&codigo_referido=;2207;Lista para arrendar
Arriendo Normal;APKD2303;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;Estudio;;;Si;280000.00;66000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13239;NO;31.33;1.89;Edificio Multifamily;0;OK;;2026-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/estudio?unit_id=326680&codigo_referido=;2303;Lista para arrendar
Arriendo Normal;APKD2403;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;Estudio;;;Si;280000.00;66000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13274;NO;31.33;1.89;Edificio Multifamily;0;OK;MT;2026-07-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/estudio?unit_id=326690&codigo_referido=;2403;Lista para arrendar
Arriendo Normal;APKD2409;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;1D1B;;;Si;299990.00;66000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13280;NP;30.98;2.19;;0;OK;;2026-05-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/1-dormitorio?unit_id=326696&codigo_referido=;2409;Lista para arrendar
Arriendo Normal;APKD2506;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;1D1B;;;Si;305000.00;70000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13424;SP;33.15;2.23;;0;OK;MT;2026-04-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/1-dormitorio?unit_id=326703&codigo_referido=;2506;Lista para arrendar
Arriendo Normal;APKD2606;Av Libertador Bernardo O'Higgins 4320;Estación Central;Alameda Park;1;30;1D1B;;;Si;311000.00;70000.00;12;12;50.00;1;1;0.5;No;3;3.00;0;0;13414;SP;33.15;2.23;Edificio Multifamily;0;OK;Check out realizado el 13-02-2024
Pendiente por cambio de piso, queda reparado el 08-02-2024;2026-06-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/estacion-central/alameda-park/783/1-dormitorio?unit_id=326713&codigo_referido=;2606;Lista para arrendar
